Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
174	57	0	2.72642636	293.304532	293.30746	293.304532	293.310466	0.00593373349	0.00494933983	0	83.4	0	0	3
175	58	0	2.74209548	293.304382	293.30727	293.304382	293.310218	0.00583605362	0.00494933983	0	84.8	0	0	3
176	58	0	2.7577646	293.304086	293.307079	293.304086	293.310035	0.00594844411	0.00494933983	0	83.2	0	0	3
177	58	0	2.77343371	293.303912	293.306887	293.303912	293.309797	0.00588468865	0.00494933983	0	84.1	0	0	3
178	58	0	2.78910283	293.303655	293.306695	293.303655	293.309657	0.00600197152	0.00494933983	0	82.4	0	0	3
179	58	0	2.80477195	293.303502	293.306503	293.303502	293.309371	0.00586919153	0.00494933983	0	84.3	0	0	3
180	59	0	2.82044107	293.303216	293.306311	293.303216	293.309217	0.00600155994	0.00494933983	0	82.4	0	0	3
181	59	0	2.83611018	293.303077	293.306119	293.303077	293.308988	0.00591116997	0.00494933983	0	83.7	0	0	3
182	59	0	2.8517793	293.302788	293.305925	293.302788	293.308863	0.00607462007	0.00494933983	0	81.4	0	0	3
183	59	0	2.86744842	293.302671	293.305732	293.302671	293.30863	0.00595933117	0.00494933983	0	83	0	0	3
184	59	0	2.88311753	293.302414	293.305537	293.302414	293.308484	0.00607005545	0.00494933983	0	81.5	0	0	3
185	60	0	2.89878665	293.302294	293.305344	293.302294	293.308216	0.00592207776	0.00494933983	0	83.5	0	0	3
186	60	0	2.91445577	293.302004	293.30515	293.302004	293.308076	0.00607172127	0.00494933983	0	81.5	0	0	3
187	60	0	2.93012489	293.301877	293.304956	293.301877	293.307837	0.00596033786	0.00494933983	0	83	0	0	3
188	60	0	2.945794	293.301606	293.304761	293.301606	293.307705	0.00609865142	0.00494933983	0	81.1	0	0	3
189	60	0	2.96146312	293.301436	293.304565	293.301436	293.307444	0.00600867897	0.00494933983	0	82.3	0	0	3
190	61	0	2.97713224	293.301129	293.304368	293.301129	293.307337	0.00606808887	0.00494933983	0	81.5	0	0	3
